review_id,product_id,product_name,reviewer_company_size,source_platform,review_date,overall_rating,topic_id,probability,text_field,text
9362605,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-29T22:15:47.818-06:00,5.0,15,0.6543,use_case,"Reporting, GL management, AP automation"
8648788,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-24T11:32:31.741-05:00,5.0,18,0.2981,use_case,"Our company has several entities, and the custom reports in Intacct have helped us make reporting and forecasting for each entity simple and precise. I've been suing Intacct for over a year."
9357611,SGE-INT-001,Sage Intacct,enterprise,g2,2024-02-29T00:46:05.134-06:00,5.0,-1,0.0122,use_case,Allows us to complete P&Ls within 7 days
9369805,SGE-INT-001,Sage Intacct,mid-market,g2,2024-03-01T21:05:07.794-06:00,4.5,3,0.6891,use_case,Sage Intacct does a great job with helping us manage our overall accounting process. Great Experience with
8496594,SGE-INT-001,Sage Intacct,mid-market,g2,2023-08-18T22:05:03.797-05:00,5.0,3,0.6755,use_case,"Keeping track of various sites in terms of revenue, cost, and various other components. Also the integrations with Bill.com and Brex are very useful in loading in data to help streamline the month end process. Sage Intacct - An"
8813163,SGE-INT-001,Sage Intacct,mid-market,g2,2023-11-08T00:57:54.050-06:00,5.0,13,0.0548,use_case,"For monthly closing, the books Intaact will be very useful and users can use Intacct"
9351740,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-28T00:19:02.901-06:00,5.0,9,0.3972,use_case,Automatic cash reconciliations are saving time and reducing mundane work
8645341,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-21T22:08:54.242-05:00,5.0,3,0.4063,use_case,I can modify the fields and manage my views to extract reports from Sage Intacct as per my requirement so I need not do various manual works on the reports to bring it to my required format.
8273926,SGE-INT-001,Sage Intacct,small-business,g2,2023-07-03T08:55:12.419-05:00,4.0,3,0.8026,use_case,"It is one stop software for all our accounting needs - we can use it for accounts receivables, payables, credit card and bank reconciliations, creating orders and. Sage also ties up with our organization's AP automation software - Yooz."
9351482,SGE-INT-001,Sage Intacct,small-business,g2,2024-02-27T21:05:15.970-06:00,5.0,-1,0.0956,use_case,Allowing managers to view information and the details that make it up seemlessly
8604960,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-14T01:04:15.841-05:00,5.0,-1,0.067,use_case,"Solves the problem of entry posting and recording, can post bulk entries at once. Helps in reports generation and also provides real time insights to actual financials position of a business."
8506304,SGE-INT-001,Sage Intacct,mid-market,g2,2023-08-21T22:05:03.580-05:00,5.0,8,0.3371,use_case,"this makes processing som uch easier, you can go to stampli and process invoices and they will generate to intacct."
8574235,SGE-INT-001,Sage Intacct,small-business,g2,2023-09-07T01:32:15.823-05:00,3.0,3,0.5571,use_case,"We manage multiple entites and have consolidated reporting needs. Sage does a good job at this for the most part, but I would like to be able to manage diminsions easier."
8615363,SGE-INT-001,Sage Intacct,small-business,g2,2023-09-15T06:48:36.065-05:00,4.0,-1,0.0224,use_case,"Bank, vendor reconciliation & revenue tracking in a most easy way."
7955749,SGE-INT-001,Sage Intacct,small-business,g2,2023-04-17T10:05:01.181-05:00,4.5,-1,0.0455,use_case,"Managing multiple companies and bank accounts that do not have API's is most laborious. I would much rather have an AI discern items, and then the user reviews the AI's work for accuracy, including reading and reconciling a bank statement. Managing a workup for pre-paids processing by working out the expense period where possible without input from the user. Managing a detailed and easily reportable fixed assets schedule and entry detail, making disposition seemless. Essentially I would like the automation that would allow a Fortune 500 to be run by a single individual and an interconnected network of users that could invoice and pay across the platform."
8373793,SGE-INT-001,Sage Intacct,mid-market,g2,2023-07-28T22:05:10.419-05:00,5.0,3,0.3828,use_case,"Sage Intacct is solving our organization's use of billing hours down to the granularity of the hour. It allows to monitor how we charge clients, parent company, lock in PTO, etc. Sage"
9362308,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-29T21:05:09.246-06:00,5.0,15,1.0,use_case,AP automation and grant managment moduler are very helpful. M
8354502,SGE-INT-001,Sage Intacct,mid-market,g2,2023-07-25T05:03:56.192-05:00,5.0,3,0.3512,use_case,"Sage Intacct is one of a kind tool that has been the backbone of our accounting revenue and espense management.The tool is crucial for our project tracking and accounting , allowing us to monitor project expenses, revenue, and profitability"
8274701,SGE-INT-001,Sage Intacct,mid-market,g2,2023-07-03T02:55:47.741-05:00,4.5,3,0.6175,use_case,"I use Sage Intacct to facilitate financial analysis, budgeting, and reporting. I've found the reconciliation module to be particularly helpful; it has enabled me to streamline my financial operations in a shorter period of time. The best accounting"
8274009,SGE-INT-001,Sage Intacct,mid-market,g2,2023-06-30T22:05:02.509-05:00,4.5,3,0.3714,use_case,"For us, Sage is a flexible cloud-based solution. Sage provides many options for how data can be labeled and stored. These options give the user multiple ways to pull reports and data from different angles to help make the best analysis possible. Our company is spread out and operates many small locations so the cloud-based system allows access to the system anywhere there is interet."
9357925,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-29T00:39:13.019-06:00,4.0,18,0.0809,use_case,We are in the construction business. the big part of us is to be able to enter all of our contracts in a system where we can track and invoice the customers against the contract. Intacct has been working pretty well.
8941319,SGE-INT-001,Sage Intacct,enterprise,g2,2023-11-30T04:06:35.412-06:00,4.5,36,0.4251,use_case,"It helps in creating vendors, provides us reports during reconciliations and to process multi-currency bills."
9363415,SGE-INT-001,Sage Intacct,small-business,g2,2024-02-29T21:49:20.005-06:00,5.0,-1,0.0707,use_case,Multi-entity accounting; financial reporting Saved time and greater information
7946801,SGE-INT-001,Sage Intacct,small-business,g2,2023-04-14T15:06:59.526-05:00,5.0,-1,0.0267,use_case,Tracking our expenses by vendor and fund each year. The robust reports feature makes it easy to customize the data so you get all of what you need and none of what you don't.
8435143,SGE-INT-001,Sage Intacct,mid-market,g2,2023-08-09T10:05:02.473-05:00,5.0,3,0.4467,use_case,"Sage Intacct enables us to report using multiple dimensions, have a very robust online AP system and pay invoies and upload bank files directly. It is a complete solution. My experience with"
9351644,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-28T00:26:54.896-06:00,3.5,3,0.4329,use_case,Sage Intacct is solving our inefficiencies with reporting and freeing up employee time with the ability to more efficiently enter and capture data. Very New User Still Implementing
9357988,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-28T21:05:11.675-06:00,3.5,10,0.0557,use_case,Main ERP system to store data.
8637834,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-22T05:29:08.725-05:00,4.5,3,0.7962,use_case,Using Sage intacct and its integration with AP software Bill.com Accounts Payable process is fully automated Good ERP for
9351475,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-27T22:24:47.786-06:00,5.0,7,0.1903,use_case,Helping our inventory and accounting match monthly
9351612,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-27T21:05:16.143-06:00,5.0,29,1.0,use_case,The dashboards are helping communication between accounting and different departments to identify discrepancies real time instead of waiting for month end reports or financial statements.
8368573,SGE-INT-001,Sage Intacct,mid-market,g2,2023-07-27T22:05:19.515-05:00,4.5,3,1.0,use_case,Sage is solving the problem of Invoicing. This program allows us to smoothly create an invoice and move it into our IMS system with no issues in the perfect format.
9356910,SGE-INT-001,Sage Intacct,small-business,g2,2024-02-29T00:22:58.848-06:00,5.0,48,1.0,use_case,"managing multiple entities and good reporting tools flexible, easy to learn, intuitive yet with good controls"
9351738,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-28T00:17:42.483-06:00,5.0,3,0.483,use_case,Sage Intacct solves all our accounting needs.
9351657,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-28T00:26:24.108-06:00,4.0,12,0.1601,use_case,Complex levels of reporting are needed for our organization.
8648620,SGE-INT-001,Sage Intacct,enterprise,g2,2023-10-04T01:35:47.873-05:00,4.5,18,0.0773,use_case,Tracking the deferred and unbilled revenue is a very big challenge as per ASC 606. Intacct automates that process completely
9314486,SGE-INT-001,Sage Intacct,small-business,g2,2024-02-25T22:34:41.834-06:00,4.0,-1,0.0443,use_case,It is helping automate and help build detailed reports
8607629,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-14T08:47:42.867-05:00,5.0,-1,0.069,use_case,"We use this to create vendors, save their tax documents (W9/W8), and generate various reports based on Vendor mapping files. We also use it to mass upload for any significant changes in vendors. It helps us to maintain good relations with our vendors by organizing all the vendor master data."
9357543,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-28T23:58:22.081-06:00,5.0,15,0.4122,use_case,We are looking into AP Automation
8648568,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-22T09:22:24.513-05:00,5.0,-1,0.021,use_case,1)Multi national companiesconsolidation and reporting. 2)Integration with third party apps. 3)Payroll management and reporting. 4)Reports for management and internal use. Best Accounting
9356154,SGE-INT-001,Sage Intacct,small-business,g2,2024-02-28T23:36:35.897-06:00,4.0,39,0.0412,use_case,It is solving a lot of our control issues.
9351742,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-28T00:16:53.603-06:00,5.0,-1,0.0289,use_case,It helps with managing the grants for our organization.
9351589,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-27T22:16:39.776-06:00,3.5,48,0.0993,use_case,"Simplifying entry in a complex entity structure, allocations, automation Controller"
9351364,SGE-INT-001,Sage Intacct,small-business,g2,2024-02-27T21:59:15.963-06:00,4.5,-1,0.0184,use_case,Effeciently being able to integrate with Procore.
8649157,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-25T08:33:12.256-05:00,5.0,-1,0.023,use_case,1. Financial management 2. Automation 3. Visibility and reporting 4. Multi entity management 5. Cloud based 6. Compliance and security Best
9358161,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-29T01:12:16.257-06:00,5.0,-1,0.0705,use_case,"Finding discrepancies, seeing trends. Digging into questions that managers have on their financials Love using"
9357489,SGE-INT-001,Sage Intacct,small-business,g2,2024-02-28T23:58:58.782-06:00,5.0,-1,0.0383,use_case,All entities in one space and one log in. Very
8648022,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-22T06:37:36.461-05:00,5.0,-1,0.1362,use_case,"We can easily maintain our accounts, post JEs and create Invoices and the audit trial option is actually the best benefit I got."
8241011,SGE-INT-001,Sage Intacct,mid-market,g2,2023-06-22T00:53:01.898-05:00,4.5,3,0.3351,use_case,Sage helps us to keep up with and renew contracts easily as a SaaS company. It also helps when we are adding contract lines for the professional services we provide.
9351680,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-28T00:24:44.849-06:00,5.0,-1,0.0618,use_case,Solving financial reporting with customizeable reports and dashboards
9363448,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-29T21:05:13.010-06:00,4.0,-1,0.1919,use_case,Helps set up processes and build financials
9356095,SGE-INT-001,Sage Intacct,small-business,g2,2024-02-28T23:45:17.370-06:00,5.0,3,0.6226,use_case,"Being able to access it anywhere. Prior to Sage, we were on a hard server and could not work from home. Sage has allowed us to do this. Review of"
8516993,SGE-INT-001,Sage Intacct,small-business,g2,2023-08-23T22:05:05.459-05:00,4.5,18,0.3313,use_case,"We use Intacct to track time across projects, for nonprofit accounting, and to automate A/P. For us it keeps all of the data I need for grant reporting in one place."
8346443,SGE-INT-001,Sage Intacct,small-business,g2,2023-07-21T22:05:13.521-05:00,4.5,18,0.116,use_case,"We are using Intacct for all accounting functions, as well as some grant tracking functions in the near future. Its very helpful to have all of the data in one place! Very"
8565237,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-05T08:32:44.742-05:00,4.5,3,0.4766,use_case,To generate the Financial Statements to the Clients of my company. The Clients were very happy with the roboust way of recording the financial transactions and they helped us to get more Clients with the strong NPS scores. This in turn helped our companies revenue growth. Sage Intacct is a Great Accounting Software for Small and Mid Business
9363725,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-29T21:39:15.441-06:00,4.5,-1,0.063,use_case,I am a new user and still in the learning phase. New to
8598059,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-13T10:05:00.788-05:00,4.0,-1,0.197,use_case,"It's allowing me, as a non-finance user, access into the purchase order system to view our maintenance purchase orders which frees up the finance staff from having to send me them on a regular basis."
9351732,SGE-INT-001,Sage Intacct,small-business,g2,2024-02-28T00:20:02.684-06:00,5.0,9,0.1712,use_case,problems solving is fast reconciliation awesome
8641854,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-21T13:07:38.930-05:00,5.0,3,1.0,use_case,It is used for accounting purposes and it gives very easy reporting. working with Sage
8596931,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-12T22:05:46.101-05:00,5.0,9,0.1816,use_case,"We can easily perform bank recons, which will help us to fix reconciling items. We can upload huge transactions through templates. We can customize reports and use them effectively. Very"
9358035,SGE-INT-001,Sage Intacct,small-business,g2,2024-02-29T00:31:40.480-06:00,5.0,9,0.2434,use_case,bank rconciliation automation amazing program
8651062,SGE-INT-001,Sage Intacct,small-business,g2,2023-09-22T22:05:03.462-05:00,5.0,-1,0.0869,use_case,Being able to input purchase orders and see budgets for multiple departments. Efficient and
9351418,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-27T22:29:13.437-06:00,4.5,3,0.4112,use_case,streamlining of accounting and financial review Sage Intaact
9364609,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-29T21:34:30.599-06:00,5.0,3,0.753,use_case,Reporting to multiple stakeholders. Sage
8618989,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-15T12:41:17.071-05:00,5.0,-1,0.063,use_case,"It's an easy application, helps to do bulk upload, and we can view and customize reports. We have global consolidation. We can do collection follow-ups through Intacct which saves lot of time Awesome"
8605377,SGE-INT-001,Sage Intacct,enterprise,g2,2023-11-30T04:06:19.510-06:00,5.0,36,0.5012,use_case,"It helps in creating vendors, provides us reports during reconciliations and to process multi-currency bills."
8308367,SGE-INT-001,Sage Intacct,mid-market,g2,2023-07-11T22:05:01.439-05:00,5.0,18,0.0683,use_case,"As a nonprofit we have to be careful to track grants and our different revenue funds, Intacct makes this easy and the reporting is great. I love the flexibility we have with intact. Easy to Use, Intuitive, but with the Bells and"
7999816,SGE-INT-001,Sage Intacct,mid-market,g2,2023-04-27T10:05:01.130-05:00,4.0,33,0.1544,use_case,To have the option to do intercompany billings and combinations. Able to do a consolidation of all group companies in one click. Able to work together as a team as the platform is on the cloud.
9676415,SGE-INT-001,Sage Intacct,small-business,g2,2024-05-21T02:27:17.060-05:00,5.0,-1,0.0247,use_case,Helping with client assistance.
8607497,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-14T05:54:58.402-05:00,5.0,3,0.2173,use_case,"We create vendor in Intacct and also check for may reports, in this Sage Intacct help us to get the reports and with that benefit we can find the existing vendor,new vendor more details about the coding. 1.5 year experience with Sage"
9002807,SGE-INT-001,Sage Intacct,mid-market,g2,2023-12-13T09:05:05.150-06:00,5.0,-1,0.04,use_case,Its reducing my processing time
8599613,SGE-INT-001,Sage Intacct,small-business,g2,2023-09-12T22:05:23.638-05:00,5.0,-1,0.1261,use_case,"I am able to view financial data from multiple vantage points whether it be by department, by employee, or by project among others."
8597810,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-13T04:20:34.405-05:00,5.0,-1,0.0175,use_case,Pulling the Vendor mapping report While Doing Monthly reconciliation and vendor reconciliations becomes easy Creating the vendors and updating the details User Friendly and
8352310,SGE-INT-001,Sage Intacct,mid-market,g2,2023-07-24T22:05:04.153-05:00,3.5,18,0.3515,use_case,"It has been a signficant upgrade from lower tier ERPs that our organization has used previously. As our organization grew in size and sophistication, we felt that Intacct was able to scale with our business. Greater reporting needs, larger volume of data, ease of use in navigating the different modules. Great overall"
9356988,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-29T00:21:50.595-06:00,4.0,3,1.0,use_case,Basic financial reporting to our Executive Board Sage from a
8604812,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-14T01:35:58.099-05:00,4.5,3,1.0,use_case,Sage Intacct is helping me and my client in organising and easily reviewing the financials for every period. We can create and download various reports to ease our work Sage
8612010,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-14T10:05:05.175-05:00,5.0,-1,0.1891,use_case,"It provided the opportunity to integrate lot of tools for Automated accounting system like Salesforce integration for Revenue, various Payroll software for Payroll accounting, Credit card portal integration for timely accounting of Employee expenses. User"
8211037,SGE-INT-001,Sage Intacct,mid-market,g2,2023-06-13T22:05:20.676-05:00,4.0,-1,0.0683,use_case,Our business has many intercompany transactions and Intacct streamlines entries that can be auto-posted for these transactions. I benefit greatly by its custom reporting to see a certain data in various ways and groupings when I need them. Amazing
8209499,SGE-INT-001,Sage Intacct,enterprise,g2,2023-06-13T13:52:11.016-05:00,4.5,3,0.3405,use_case,"Using Sage Intacct, I was able to customize my basic financial management software to meet the exact needs of our company. We are no longer at risk of loss thanks to greater transparency and robust business forecasting capabilities."
8729733,SGE-INT-001,Sage Intacct,enterprise,g2,2023-10-18T23:30:27.103-05:00,5.0,3,0.3723,use_case,"The sage Intacct is mindblowing software that helps to generate bills and reports, book the transactions help both AR and AP, very quick general ledger report access."
8377240,SGE-INT-001,Sage Intacct,small-business,g2,2023-07-30T22:05:00.799-05:00,5.0,-1,0.0213,use_case,Multiple location (entity) accounting all consolidated under one parent location. Previously most journal entries were determined by hand/excel but now it is more automated.
8606410,SGE-INT-001,Sage Intacct,small-business,g2,2023-09-14T04:59:13.616-05:00,5.0,9,1.0,use_case,Bank/credit card reconciliations
9363060,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-29T22:07:36.309-06:00,4.0,3,1.0,use_case,"compliance, reporting dimensions Sage"
8713126,SGE-INT-001,Sage Intacct,mid-market,g2,2023-10-17T05:23:32.089-05:00,4.0,0,1.0,use_case,"Other and worldwide is solved all the accounting problems like. bills processing, po processing, time and expenses offline payment apply and many more"
5425652,SGE-INT-001,Sage Intacct,mid-market,g2,2023-04-21T10:05:06.780-05:00,5.0,3,0.5387,use_case,"While posting revenue entries according to the revenue principles becomes challenging, Sage gives us options to choose applicable amortization schedules. At the same time, we created the contracts. Similarly, we came to Prepaid expenses and depreciation postings that made our work significantly simpler to close the books of accounts every month end without much hassles"
8521602,SGE-INT-001,Sage Intacct,mid-market,g2,2023-08-24T11:42:13.738-05:00,5.0,-1,0.0765,use_case,It allows me to serve my client in any capacity that they want to be served. Including small capacities where I can let them do the majority of the work. Easy to learn!
8645728,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-21T22:07:54.869-05:00,4.5,3,1.0,use_case,Sage Intacct is helping us with financial reporting.
9351464,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-27T22:26:34.663-06:00,5.0,3,0.3179,use_case,Dashboards for budget leaders enables fiscal responsibility. Sage
9351447,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-27T22:28:39.551-06:00,5.0,9,0.3339,use_case,Reports for boards Transactions Safe
9304249,SGE-INT-001,Sage Intacct,small-business,g2,2024-02-19T21:05:04.072-06:00,4.0,3,0.5741,use_case,Global reporting and dashboarding. Sage
9363458,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-29T21:46:01.183-06:00,5.0,3,1.0,use_case,Automated AO invoice processing made easy. Sage
8709111,SGE-INT-001,Sage Intacct,mid-market,g2,2023-10-16T10:43:09.743-05:00,3.0,8,0.4674,use_case,If we can upload all the invoices at once and software itself take all the information from invoice then it would be great for accountants.
9364623,SGE-INT-001,Sage Intacct,small-business,g2,2024-02-29T21:31:58.125-06:00,4.5,3,0.5111,use_case,Sage Intacct is saving me time compared to other accounting softwares.
7963713,SGE-INT-001,Sage Intacct,mid-market,g2,2023-04-18T22:05:19.447-05:00,5.0,3,0.6547,use_case,"I love that Sage Intacct has the ability to set up recurring journal entries. Once I set those up for the first time, it saves me from having to manually enter them each month. It also helps that you have the ability to enter a reversal date at the time of making an entry. Very happy we switched to"
8215298,SGE-INT-001,Sage Intacct,mid-market,g2,2023-06-14T10:05:16.270-05:00,4.0,3,0.3182,use_case,"It organizes our jobs in a way that was before more effort, and now we have been able to sync up all accounts and projects relatively quickly. I would say Sage is quite capable at meeting our needs."
8606446,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-13T22:05:22.961-05:00,5.0,0,0.4711,use_case,it integrates financial data & helps in better visibility while managing multiple accounts; overall gives best insight in all aspects of end to end accounting
9351141,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-27T22:10:38.602-06:00,5.0,3,0.279,use_case,less manual entry for transactions Sage
8607637,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-14T08:40:24.473-05:00,1.5,3,1.0,use_case,Sage Intacct enables my Company create reporting packages which drive our monthly close and FP&A process. The raw financial information that we are able to derive from Intacct is able to be reformatted for management reporting.
9358306,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-29T01:02:31.838-06:00,4.0,-1,0.0168,use_case,Grant tracking. Cloud based Software is excellent.
8087451,SGE-INT-001,Sage Intacct,mid-market,g2,2023-05-15T22:05:18.829-05:00,5.0,3,0.4904,use_case,"Our company's old system could not become more than just an accounting ledger. Sage Intacct solves the ease of use and workflow and how it has increased our productivity, and stores files electronically. Sage Intacct can almost do everything all in one program, making it a simple and effective tool for our accounting needs. Very"
9351088,SGE-INT-001,Sage Intacct,small-business,g2,2024-02-27T22:12:22.679-06:00,4.5,-1,0.0557,use_case,Being able to capture data in a much more detailed manner for budget managers to review and higher management to be able to make better and more informed decisions.
9356141,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-28T23:40:51.742-06:00,5.0,30,0.1196,use_case,"Financial reporting, timely reporting"
8351050,SGE-INT-001,Sage Intacct,small-business,g2,2023-07-24T09:18:22.716-05:00,4.5,-1,0.0852,use_case,"It is easy to communicate with others in our division on orders, inventory, and billing."
9218261,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-09T21:05:08.225-06:00,4.0,-1,0.0209,use_case,bill approval policy update is pending
7857433,SGE-INT-001,Sage Intacct,mid-market,g2,2023-03-23T23:16:59.934-05:00,3.0,-1,0.0963,use_case,"multi-entity consolidation, dynamic allocations, accounting for restrictions Missing basic functionality that"
8003970,SGE-INT-001,Sage Intacct,mid-market,g2,2023-06-19T22:20:32.727-05:00,3.5,45,0.1771,use_case,Ease of use in investigating variances/solving recs. Very easy to write up quick entries. Easy to upload entries and submit them. Instant change to the general ledger. Great software for a general ledger.
9364999,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-29T21:49:49.096-06:00,5.0,-1,0.0396,use_case,"Currently, we are implementing Lease Accounting as well as the Prepaid module. This will save time by eliminating spreadsheets that have to be filled out at the end of the month. Biggest win we have in"
8613887,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-14T22:05:12.862-05:00,4.5,15,0.2009,use_case,"Its easy to maintain day to day transactions and maintaing dash board where we stand in our business. what is my upto date AP,AR,FA so many things which i can keep record and verify."
8649041,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-22T11:21:55.743-05:00,4.5,-1,0.0205,use_case,Having revenue management module is very helpful as it is saving my time in preparing big excel workbooks to maintain deferred revenue waterfall Intacct is very user friendly and navigations are butter smooth.
8605194,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-15T12:51:19.021-05:00,5.0,3,0.3022,use_case,sage intacct solving our main problem on extracting reports. sage is helping us to get the required reports based on our specification. Sage Intacct solves my problem of using different invoice templates for different customers and this is solved by Intacct by enabling us to use a Number of templates and share it with the customers. Sage intacct is one of the best platform i have ever used.
8522115,SGE-INT-001,Sage Intacct,small-business,g2,2023-08-24T22:05:08.799-05:00,5.0,9,0.2369,use_case,We love the bank feed connection.
8726824,SGE-INT-001,Sage Intacct,enterprise,g2,2023-10-14T10:05:00.964-05:00,5.0,18,0.0552,use_case,"The team will post the entries and it is easy to accessible and easy to review. So many features are there in Intacct, So that it is really helpful for me to work"
8637783,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-20T22:05:04.285-05:00,4.0,3,1.0,use_case,Sage seems to help solve alot of issues with manual reports and makes everything automatic. It helps prevent alot of mistakes and keeps me from incorrectly telling my clients things that might not be true. Works fine for
8605122,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-14T01:12:46.324-05:00,5.0,-1,0.0162,use_case,"Its solving all accounting needs especially with the reporting part, Reports are very easy to generate and customize when compared to other accounting software and make part is about the consolidation Excellent"
9362359,SGE-INT-001,Sage Intacct,enterprise,g2,2024-02-29T21:05:09.336-06:00,5.0,18,0.374,use_case,It is helpful to onboard customers using Intacct and allow them to use Mineraltree product to the best of its capabilities. Best
8609753,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-13T22:05:15.120-05:00,5.0,-1,0.0604,use_case,"Prepaid should have it own sub portal, that would automatically do the entries on a month-to-month basis."
7928239,SGE-INT-001,Sage Intacct,small-business,g2,2023-04-11T12:29:55.816-05:00,2.5,-1,0.3377,use_case,I am not sure that it is solving anything for me at the moment. It is the accounting and reportng tool we have to use. Different from any other accounting software
8605489,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-14T04:50:30.197-05:00,5.0,-1,0.3356,use_case,Gives easy go access and also helps in creating the accounting cycle at ease. We can also give a detailed report to the clients Good
8006771,SGE-INT-001,Sage Intacct,small-business,g2,2023-05-02T00:21:04.278-05:00,4.5,3,0.4774,use_case,"Sage Intacct allows our teams to focus on the value-added part of their work, collecting cash and working with the business and helped remove unnecessary manual processes and work that we used to have in a multi-entity environment."
8649512,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-25T14:55:36.681-05:00,5.0,3,0.4533,use_case,Access to Updated Financial data at any place through browser. Sage Intacct- Saas -Seamless integration capabilities - Financial
8006686,SGE-INT-001,Sage Intacct,mid-market,g2,2023-04-28T22:05:02.516-05:00,5.0,3,0.4387,use_case,Sage Intacct helps us keep detailed accounting records for each of our four businesses. We are able to attached files from our other software and make matching transactions between systems easier.
8427048,SGE-INT-001,Sage Intacct,enterprise,g2,2023-08-09T06:17:44.847-05:00,2.5,0,0.3594,use_case,"It is very new, and from an accounting point of view, I feel it is not very user friendly. At this time I am not feeling more productive, I feel there is more time involved to accomplish tasks that were simpler in Quick Books."
8595148,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-12T10:05:03.061-05:00,5.0,-1,0.02,use_case,1. Multi entity and mutli currency processing. 2. Quick access and navigation to any operations. 3. To save Client confidential data 4. Importing and exporting of data is too easy. User Friendly and Very
8605188,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-15T13:06:34.752-05:00,5.0,-1,0.0688,use_case,There will be different email templates for each and every customer We are able to use different email templates just because of Intacct which is very best thing we can find User
8913433,SGE-INT-001,Sage Intacct,mid-market,g2,2023-11-22T09:05:11.580-06:00,5.0,29,0.1795,use_case,budget vs actual dashboard which help me to analyse the data best software in the world
8648540,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-22T13:11:56.082-05:00,4.5,10,0.0501,use_case,Cloud based ERP which i felt can be accessible easily so UI & UX is good Next Gen
7985289,SGE-INT-001,Sage Intacct,mid-market,g2,2023-04-24T22:05:04.108-05:00,5.0,3,0.5675,use_case,"We generally use Sage for accounting and ledger work. We also use it for accounts payable, accounts receivable, and other pieces of our month-end close. It is a great system"
8649687,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-22T22:05:04.954-05:00,4.5,8,0.4521,use_case,"Creating hundreds of invoices manually is a time-consuming activity, but creating the Recurring template helps in saving large amount of time."
6735693,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-22T13:12:52.696-05:00,5.0,3,0.7066,use_case,"we can integrate Intacct with Stampli, it makes it easy to check matrix for volume of invoices coming in daily and by specific vendors Sage"
8507116,SGE-INT-001,Sage Intacct,mid-market,g2,2023-08-21T22:05:05.470-05:00,4.5,-1,0.0408,use_case,"Managing the overall accounting and month-end closes for our company. It is our fully accounting ERP, so it is integrated with our AP and AR tools, and also integrated to PowerBI for very nice reporting capabilities."
